order_id,customer_id,order_date,payment_method,order_status,shipping_address
1269,554,2023-11-14 16:20:12,credit card,Delivered,"4486 Cedar Way, Malaga, Spain"
1270,911,2024-11-29 07:39:45,credit card,Cancelled,"2545 Park Pl, Warsaw, Poland"
1271,507,2024-01-25 01:43:05,credit card,Cancelled,"5060 Willow Ln, Los Angeles, United States"
1272,1067,2022-11-01 07:39:44,credit card,Delivered,"7165 Pine Rd, Marseille, France"
1273,1084,2022-06-30 03:40:19,credit card,Delivered,"2601 Sunset Ave, Krakow, Poland"
1274,829,2022-04-12 01:31:36,Bank Transfer,Delivered,"3529 Lake Ln, Lodz, Poland"
1275,974,2023-02-16 12:55:39,credit card,Delivered,"2409 Cedar Rd, Marseille, France"
1276,245,2022-01-31 16:53:28,PayPal,Delivered,"4861 Park Rd, Hamburg, Germany"
1277,501,2022-05-22 21:41:55,credit card,Delivered,"3949 Station Dr, Warsaw, Poland"
1278,1067,2022-06-08 11:30:48,credit card,Cancelled,"9431 King Rd, Cologne, Germany"
1279,1111,2023-12-13 18:57:02,Apple Pay,Delivered,"2335 Queen Dr, Poznan, Poland"
1280,607,2024-08-07 18:56:27,PayPal,Delivered,"768 Willow Pl, Cologne, Germany"
1281,388,2024-08-22 06:20:21,Apple Pay,Delivered,"4884 Garden Rd, Hamburg, Germany"
1282,1021,2022-05-06 21:24:57,Apple Pay,Delivered,"4207 Garden Rd, Cologne, Germany"
1283,1029,2023-10-30 19:21:17,credit card,Delivered,"5949 High Ln, Bologna, Italy"
1284,328,2023-08-22 06:19:01,credit card,Delivered,"7086 Elm Rd, Hamburg, Germany"
1285,760,2022-11-30 22:03:40,Apple Pay,Delivered,"745 Sunset Pl, Manchester, United Kingdom"
1286,736,2023-03-20 09:55:29,Apple Pay,Delivered,"4175 Oak Way, Groningen, Netherlands"
1287,465,2024-04-16 03:17:25,PayPal,Delivered,"9710 Maple Pl, Barcelona, Spain"
1288,317,2023-03-21 11:24:35,Bank Transfer,Delivered,"7199 Elm Blvd, Dresden, Germany"
1289,663,2023-12-24 11:53:51,Bank Transfer,Delivered,"2557 Queen Pl, Berlin, Germany"
1290,343,2024-09-25 23:23:58,credit card,Delivered,"5067 King Pl, Seattle, United States"
1291,641,2024-07-06 03:21:19,PayPal,Delivered,"7798 King Pl, Turin, Italy"
1292,399,2023-12-31 07:55:56,Bank Transfer,Cancelled,"4162 High Rd, Krakow, Poland"
1293,356,2024-04-02 01:31:34,PayPal,Delivered,"9587 Pine St, Dresden, Germany"
1294,686,2022-06-07 17:49:44,credit card,Delivered,"287 Lake Ln, Bilbao, Spain"
1295,1059,2023-11-19 10:32:38,credit card,Delivered,"3248 Oak Ln, London, United Kingdom"
1296,333,2022-03-06 04:03:43,credit card,Delivered,"5100 Lake Ln, Nantes, France"
1297,1111,2022-11-29 02:40:21,credit card,Shipped,"4 Willow Pl, Phoenix, United States"
1298,347,2022-05-31 08:54:14,Apple Pay,Delivered,"5936 High Ave, Lodz, Poland"
1299,535,2023-04-03 03:25:44,credit card,Delivered,"412 Cedar Ln, Manchester, United Kingdom"
1300,270,2022-01-14 13:29:18,credit card,Delivered,"4346 Garden Way, Los Angeles, United States"
1301,432,2022-07-13 07:31:09,credit card,Delivered,"3728 Garden St, Toulouse, France"
1302,533,2022-03-03 01:34:45,PayPal,Delivered,"1357 Main Blvd, Seville, Spain"
1303,1010,2024-11-23 02:53:16,PayPal,Delivered,"8350 King Ave, Nantes, France"
1304,865,2023-12-06 05:58:45,credit card,Delivered,"1601 Lake Ln, Wroclaw, Poland"
1305,289,2024-05-09 21:14:04,credit card,Cancelled,"7158 Oak Pl, Seattle, United States"
1306,533,2023-08-17 10:51:27,credit card,Delivered,"5707 Hill Way, Liverpool, United Kingdom"
1307,398,2024-05-19 14:07:00,PayPal,Delivered,"5560 Pine Pl, Phoenix, United States"
1308,360,2024-12-15 11:24:41,credit card,Delivered,"7197 Cedar Blvd, Munich, Germany"
1309,737,2023-07-04 14:43:46,Apple Pay,Delivered,"5074 Birch Way, Paris, France"
1310,320,2022-10-04 08:25:08,credit card,Delivered,"2383 King Rd, Chicago, United States"
1311,500,2024-06-24 15:17:32,credit card,Delivered,"153 Elm Blvd, Los Angeles, United States"
1312,923,2024-06-13 20:51:13,PayPal,Delivered,"9822 Birch St, Seville, Spain"
1313,774,2023-01-07 10:41:09,credit card,Delivered,"2797 Park Ln, Lodz, Poland"
1314,1162,2022-12-17 05:57:55,PayPal,Delivered,"7283 Garden Rd, Cologne, Germany"
1315,635,2022-07-28 23:58:16,credit card,Delivered,"6952 Sunset Ln, Glasgow, United Kingdom"
1316,267,2023-10-31 20:31:39,PayPal,Delivered,"2806 River Ln, Eindhoven, Netherlands"
1317,964,2023-10-09 17:47:39,Bank Transfer,Delivered,"4081 Station Ave, Poznan, Poland"
1318,1121,2022-10-04 16:11:26,Apple Pay,Delivered,"9248 Elm Dr, Berlin, Germany"
1319,658,2022-12-27 09:40:55,credit card,Delivered,"5851 Oak Ln, Bologna, Italy"
1320,713,2023-09-08 12:45:58,credit card,Delivered,"7363 Elm Rd, Naples, Italy"
1321,597,2024-10-14 09:11:09,credit card,Delivered,"1329 Lake Rd, Bilbao, Spain"
1322,819,2023-03-08 12:08:13,Apple Pay,Delivered,"2393 Sunset Blvd, Cologne, Germany"
1323,485,2024-06-12 05:10:45,Apple Pay,Delivered,"3154 Queen Pl, Bilbao, Spain"
1324,760,2022-01-15 19:22:52,credit card,Delivered,"8193 Elm Ln, Liverpool, United Kingdom"
1325,339,2024-07-29 18:16:32,credit card,Delivered,"167 King Dr, Seattle, United States"
1326,929,2024-04-23 11:18:18,credit card,Delivered,"3255 Main Ave, Munich, Germany"
1327,755,2024-05-29 00:04:34,credit card,Delivered,"5061 Pine Dr, Phoenix, United States"
1328,1128,2023-11-08 07:55:40,credit card,Delivered,"1886 Station Ln, Hamburg, Germany"
1329,980,2022-01-29 08:30:51,credit card,Delivered,"4369 Park Pl, Berlin, Germany"
1330,789,2024-05-02 01:00:16,PayPal,Delivered,"7530 High Way, Los Angeles, United States"
1331,927,2023-05-04 17:07:53,Apple Pay,Cancelled,"900 Maple Ave, Berlin, Germany"
1332,1093,2023-02-21 15:09:39,Apple Pay,Cancelled,"2249 Main Way, Munich, Germany"
1333,809,2024-03-02 00:57:12,credit card,Delivered,"3413 Pine Dr, Cologne, Germany"
1334,947,2022-02-05 15:14:42,PayPal,Delivered,"6450 Birch Dr, Nice, France"
1335,481,2024-12-24 08:45:15,Apple Pay,Delivered,"9412 Birch Pl, Cologne, Germany"
1336,860,2023-08-24 03:32:21,credit card,Delivered,"3133 Hill Way, Paris, France"
1337,1123,2023-02-16 08:54:14,PayPal,Delivered,"8156 River Way, Seattle, United States"
1338,1015,2024-01-08 05:23:55,credit card,Cancelled,"8137 Garden Rd, New York, United States"
1339,1195,2023-11-01 18:27:09,credit card,Cancelled,"360 High Way, Manchester, United Kingdom"
1340,1135,2024-08-20 09:01:20,credit card,Cancelled,"6451 Oak St, Paris, France"
1341,777,2022-11-23 14:28:31,credit card,Delivered,"7648 Cedar Pl, Poznan, Poland"
1342,945,2024-08-23 01:44:30,PayPal,Delivered,"8526 Maple Ave, Berlin, Germany"
1343,656,2024-03-24 16:31:00,credit card,Delivered,"731 Willow Pl, Houston, United States"
1344,286,2024-05-24 21:31:20,credit card,Delivered,"7068 Main St, Groningen, Netherlands"
1345,278,2023-12-12 09:14:17,credit card,Delivered,"9690 King Blvd, Poznan, Poland"
1346,404,2022-05-16 01:11:40,Apple Pay,Delivered,"1418 Elm Ln, London, United Kingdom"
1347,990,2022-10-18 21:44:14,credit card,Delivered,"7768 Willow Ln, Florence, Italy"
1348,536,2024-12-07 07:27:07,PayPal,Delivered,"7889 Pine Way, Valencia, Spain"
1349,453,2022-11-06 16:37:24,PayPal,Delivered,"3764 Hill Ave, Lodz, Poland"
1350,503,2023-10-21 05:25:56,credit card,Delivered,"9936 Park Rd, Leeds, United Kingdom"
1351,579,2024-12-27 18:21:18,credit card,Delivered,"6929 Oak Dr, Krakow, Poland"
1352,329,2022-02-05 07:01:47,PayPal,Delivered,"5697 River Blvd, Lyon, France"
1353,795,2023-06-22 19:10:21,credit card,Delivered,"879 King Ave, Dresden, Germany"
1354,475,2022-11-17 22:45:37,credit card,Delivered,"5483 Cedar St, Paris, France"
1355,898,2022-12-12 14:24:43,PayPal,Delivered,"2885 Birch Pl, Turin, Italy"
1356,757,2022-02-02 10:16:58,credit card,Delivered,"2298 Pine Rd, Groningen, Netherlands"
1357,1098,2024-11-05 10:01:06,credit card,Delivered,"8853 Lake Pl, Milan, Italy"
1358,382,2024-10-14 17:30:01,credit card,Delivered,"7372 Maple St, Gdansk, Poland"
1359,467,2022-08-04 17:50:48,credit card,Delivered,"3986 Sunset Ave, Krakow, Poland"
1360,1007,2023-03-22 14:10:46,PayPal,Cancelled,"1270 King Rd, Chicago, United States"
1361,521,2024-11-26 21:09:06,PayPal,Delivered,"1295 High Ave, Manchester, United Kingdom"
1362,711,2023-04-25 10:51:39,PayPal,Delivered,"1010 Lake Dr, Wroclaw, Poland"
1363,811,2023-09-11 07:17:37,PayPal,Delivered,"1758 Pine Ave, Dresden, Germany"
1364,277,2024-12-29 17:43:52,credit card,Delivered,"7777 Cedar Way, Turin, Italy"
1365,983,2023-07-10 04:23:19,credit card,Delivered,"9384 Park Ln, Bologna, Italy"
1366,538,2024-07-21 13:14:06,credit card,Cancelled,"6579 Elm Dr, Warsaw, Poland"
1367,873,2024-03-03 16:10:12,credit card,Delivered,"8181 Elm Rd, Hamburg, Germany"
1368,755,2022-06-23 16:12:43,Apple Pay,Cancelled,"9246 Pine St, Los Angeles, United States"
1369,708,2022-05-31 23:38:08,Bank Transfer,Delivered,"2842 Willow Pl, Madrid, Spain"
1370,437,2023-01-27 03:00:58,credit card,Delivered,"5717 Park Blvd, Birmingham, United Kingdom"
1371,333,2022-08-03 01:22:50,credit card,Delivered,"2405 Elm Dr, Groningen, Netherlands"
1372,1172,2022-10-27 23:03:26,credit card,Delivered,"3563 Main Blvd, Marseille, France"
1373,391,2023-06-15 14:34:07,credit card,Delivered,"1272 Pine Ave, Eindhoven, Netherlands"
1374,555,2024-02-22 07:11:13,credit card,Delivered,"9912 Elm Ave, Lyon, France"
1375,477,2022-11-02 13:30:56,PayPal,Delivered,"8445 Queen Way, Malaga, Spain"
1376,217,2023-04-29 23:46:41,Apple Pay,Delivered,"2769 King Way, Madrid, Spain"
1377,723,2022-10-06 11:46:46,PayPal,Delivered,"9752 Elm Blvd, Munich, Germany"
1378,379,2023-03-15 21:47:21,credit card,Delivered,"7802 Hill Ave, Dresden, Germany"
1379,322,2023-12-04 20:28:36,credit card,Delivered,"8929 Lake Ln, Barcelona, Spain"
1380,445,2023-07-01 08:18:42,PayPal,Delivered,"6143 Maple Ln, Poznan, Poland"
1381,933,2023-10-08 05:40:45,Bank Transfer,Delivered,"1929 Birch Blvd, Birmingham, United Kingdom"
1382,572,2022-11-24 19:53:06,Bank Transfer,Delivered,"6267 Queen Ln, Valencia, Spain"
1383,250,2024-05-14 01:39:15,Apple Pay,Delivered,"5414 Oak Blvd, Bilbao, Spain"
1384,1199,2022-03-06 22:45:44,PayPal,Delivered,"6829 High Dr, Poznan, Poland"
1385,270,2023-10-07 16:41:03,PayPal,Delivered,"2191 Cedar Blvd, Manchester, United Kingdom"
1386,679,2022-01-27 01:22:27,credit card,Cancelled,"1003 High Ave, Birmingham, United Kingdom"
1387,759,2022-12-25 16:44:33,PayPal,Delivered,"6655 Station St, Berlin, Germany"
1388,218,2022-02-25 11:07:10,credit card,Delivered,"8095 Park Way, Naples, Italy"
1389,973,2024-07-18 17:12:35,credit card,Delivered,"6068 Elm Dr, Seattle, United States"
1390,283,2022-08-13 12:05:09,PayPal,Delivered,"3753 King Way, The Hague, Netherlands"
1391,354,2022-03-19 13:44:05,credit card,Delivered,"6201 Garden Rd, Warsaw, Poland"
1392,764,2022-04-12 05:21:02,credit card,Delivered,"4138 High Ave, Berlin, Germany"
1393,818,2022-10-07 18:55:42,credit card,Delivered,"3703 Maple Ave, Barcelona, Spain"
1394,556,2024-06-21 18:42:08,credit card,Delivered,"5944 Maple Ln, Glasgow, United Kingdom"
1395,1015,2024-09-19 16:27:46,credit card,Delivered,"4439 Birch St, Berlin, Germany"
1396,846,2023-08-17 23:59:32,credit card,Delivered,"4428 Oak Dr, Eindhoven, Netherlands"
1397,642,2022-08-05 22:20:45,credit card,Delivered,"5557 Station Ln, Madrid, Spain"
1398,268,2023-02-06 03:08:00,credit card,Delivered,"8533 Station Dr, Leeds, United Kingdom"
1399,722,2022-04-27 00:14:53,Apple Pay,Delivered,"2389 King Dr, Houston, United States"
1400,342,2022-09-01 12:39:04,credit card,Delivered,"6993 Pine Rd, Wroclaw, Poland"
1401,391,2022-10-17 06:31:25,credit card,Delivered,"6326 Hill Ave, The Hague, Netherlands"
1402,586,2024-06-04 17:36:34,PayPal,Cancelled,"1701 River Ave, Toulouse, France"
1403,577,2022-04-10 19:22:33,Apple Pay,Delivered,"5384 Station Blvd, Poznan, Poland"
1404,780,2023-07-13 21:41:32,PayPal,Delivered,"1234 Elm Way, Warsaw, Poland"
1405,734,2022-08-24 15:47:46,credit card,Delivered,"2299 Queen Ave, Seville, Spain"
1406,892,2022-12-02 05:39:54,PayPal,Delivered,"8330 River Dr, Gdansk, Poland"
1407,492,2023-02-14 09:44:14,PayPal,Delivered,"2931 Lake St, Rome, Italy"
1408,208,2024-10-30 12:39:27,PayPal,Delivered,"1834 Lake Ave, Groningen, Netherlands"
1409,470,2023-04-29 06:17:35,PayPal,Delivered,"2140 King Ave, Valencia, Spain"
1410,586,2024-09-04 10:13:06,Apple Pay,Delivered,"8400 Main St, Marseille, France"
1411,292,2022-04-14 01:25:37,Apple Pay,Delivered,"9880 River Rd, Manchester, United Kingdom"
1412,1165,2022-11-21 23:24:28,PayPal,Delivered,"6437 Cedar St, Poznan, Poland"
1413,728,2023-11-10 00:58:11,credit card,Delivered,"2209 Elm St, Lyon, France"
1414,353,2024-12-28 02:41:33,PayPal,Cancelled,"7554 Willow Pl, Frankfurt, Germany"
1415,604,2024-10-28 22:39:37,Bank Transfer,Delivered,"5623 Park Ln, Los Angeles, United States"
1416,1039,2023-06-06 11:37:12,credit card,Delivered,"9043 Willow Way, Berlin, Germany"
1417,348,2022-01-05 02:23:02,Apple Pay,Cancelled,"6287 Elm Ln, Hamburg, Germany"
1418,1088,2023-03-24 21:13:50,credit card,Delivered,"7937 Cedar St, Berlin, Germany"
1419,466,2023-12-22 22:33:11,credit card,Delivered,"3691 Sunset Dr, Bilbao, Spain"
1420,621,2023-09-04 10:54:10,Apple Pay,Delivered,"2610 Hill Ave, Birmingham, United Kingdom"
1421,1039,2023-05-25 02:12:52,credit card,Delivered,"6179 Hill Ave, Hamburg, Germany"
1422,817,2024-01-10 03:17:21,credit card,Delivered,"224 High Pl, Glasgow, United Kingdom"
1423,671,2023-02-27 02:50:17,credit card,Delivered,"3775 Station Way, Warsaw, Poland"
1424,1092,2022-08-01 09:37:51,credit card,Cancelled,"9604 Oak Pl, Florence, Italy"
1425,746,2022-03-23 03:47:02,credit card,Delivered,"7917 Willow Way, Liverpool, United Kingdom"
1426,830,2023-09-19 06:50:52,credit card,Delivered,"8515 Willow Ln, Warsaw, Poland"
1427,725,2022-09-16 09:14:15,credit card,Delivered,"5974 Cedar Ave, Berlin, Germany"
1428,702,2023-07-20 06:15:04,Apple Pay,Delivered,"9704 Lake St, Amsterdam, Netherlands"
1429,213,2022-12-10 03:56:26,Apple Pay,Delivered,"2087 Oak St, Chicago, United States"
1430,977,2023-04-02 18:22:34,credit card,Cancelled,"6897 Lake St, Cologne, Germany"
1431,851,2022-06-06 01:08:06,PayPal,Delivered,"7484 High Way, Manchester, United Kingdom"
1432,1005,2023-03-06 00:48:30,credit card,Cancelled,"7664 Queen Rd, Frankfurt, Germany"
1433,563,2023-06-13 10:58:23,credit card,Delivered,"7285 Willow St, Warsaw, Poland"
1434,318,2023-12-23 13:11:05,credit card,Delivered,"5462 Garden Dr, Valencia, Spain"
1435,437,2023-04-03 09:06:04,Apple Pay,Delivered,"2288 Lake Way, Frankfurt, Germany"
1436,745,2023-09-06 09:02:47,Apple Pay,Delivered,"8879 Lake Dr, Seville, Spain"
1437,368,2022-04-23 06:22:35,credit card,Cancelled,"9661 Sunset Ln, Liverpool, United Kingdom"
1438,721,2022-07-12 15:32:21,credit card,Delivered,"4836 Pine Way, Wroclaw, Poland"
1439,833,2022-08-07 11:06:07,credit card,Delivered,"9189 Cedar St, Marseille, France"
1440,1112,2022-11-06 01:13:45,PayPal,Delivered,"2535 Willow Blvd, Berlin, Germany"
1441,856,2022-04-14 07:49:37,PayPal,Delivered,"5531 Station St, Houston, United States"
1442,1162,2024-02-20 01:13:39,credit card,Delivered,"623 Queen Ave, Seville, Spain"
1443,1157,2023-12-02 11:24:46,Bank Transfer,Delivered,"1076 Main Ln, Eindhoven, Netherlands"
1444,934,2024-03-31 10:13:28,credit card,Delivered,"6877 River Way, Lodz, Poland"
1445,1082,2023-02-25 03:01:26,Apple Pay,Delivered,"8496 Pine Pl, Gdansk, Poland"
1446,968,2022-10-23 23:53:21,PayPal,Delivered,"8856 Maple Way, Glasgow, United Kingdom"
1447,979,2022-02-07 00:10:18,credit card,Delivered,"5238 Birch Ln, Munich, Germany"
1448,1070,2022-05-14 05:10:00,Bank Transfer,Delivered,"3995 River Blvd, Birmingham, United Kingdom"
1449,715,2024-03-19 23:58:31,Bank Transfer,Delivered,"2695 Main Way, Warsaw, Poland"
1450,1137,2024-04-28 18:29:22,credit card,Delivered,"4305 High Blvd, Birmingham, United Kingdom"
1451,596,2024-04-30 13:07:28,credit card,Delivered,"3199 Garden Blvd, Gdansk, Poland"
1452,1065,2022-08-01 08:35:13,Apple Pay,Delivered,"5413 Elm St, Malaga, Spain"
1453,305,2023-09-06 16:50:53,credit card,Delivered,"8711 King St, Lyon, France"
1454,284,2024-02-07 21:30:04,credit card,Delivered,"7390 Lake Way, Krakow, Poland"
1455,413,2023-08-23 00:13:39,credit card,Delivered,"4434 Maple Way, Barcelona, Spain"
1456,320,2022-10-02 13:41:41,Bank Transfer,Delivered,"5910 Maple Dr, Frankfurt, Germany"
1457,331,2023-11-09 15:57:44,Bank Transfer,Delivered,"8018 River Ave, Hamburg, Germany"
1458,1049,2023-11-04 00:04:03,Apple Pay,Delivered,"3811 Birch Blvd, Lodz, Poland"
1459,396,2023-04-30 03:48:21,PayPal,Delivered,"913 King Pl, Madrid, Spain"
1460,218,2024-09-07 19:18:34,credit card,Delivered,"7443 Oak Rd, Manchester, United Kingdom"
1461,841,2022-01-04 13:44:57,PayPal,Delivered,"4903 Hill Ave, Krakow, Poland"
1462,211,2024-07-02 07:00:32,Bank Transfer,Delivered,"3189 Oak Blvd, Utrecht, Netherlands"
1463,280,2023-09-18 13:10:47,credit card,Delivered,"9508 Station Dr, Berlin, Germany"
1464,529,2023-09-30 04:02:35,credit card,Delivered,"3229 Park Pl, Bologna, Italy"
1465,1065,2022-03-26 05:57:54,credit card,Cancelled,"572 Pine Ave, Munich, Germany"
1466,973,2023-06-27 08:53:50,PayPal,Delivered,"7769 Station Rd, Valencia, Spain"
1467,591,2023-05-20 10:56:53,Apple Pay,Delivered,"5136 Queen Ave, Houston, United States"
1468,836,2023-10-15 08:38:58,PayPal,Delivered,"8290 Oak Dr, Malaga, Spain"
1469,506,2023-03-14 00:22:38,Apple Pay,Delivered,"4034 Elm Blvd, The Hague, Netherlands"
1470,466,2024-08-06 15:40:26,credit card,Delivered,"1640 River Ln, Malaga, Spain"
1471,646,2023-01-07 04:33:21,Apple Pay,Delivered,"6444 Sunset Dr, Birmingham, United Kingdom"
1472,640,2022-07-23 22:23:42,Bank Transfer,Delivered,"4843 Sunset Way, Barcelona, Spain"
1473,1094,2023-10-11 21:21:40,credit card,Delivered,"5542 Main Ln, Nantes, France"
1474,851,2023-03-10 04:06:21,Apple Pay,Delivered,"4028 Lake Ave, Warsaw, Poland"
1475,1040,2023-10-10 18:22:40,credit card,Delivered,"261 Birch Rd, Naples, Italy"
1476,201,2022-06-27 11:15:52,Apple Pay,Delivered,"9128 Cedar Rd, London, United Kingdom"
1477,719,2024-10-10 17:18:46,Apple Pay,Delivered,"1798 Cedar Rd, Warsaw, Poland"
1478,961,2023-09-24 10:06:26,Bank Transfer,Cancelled,"332 Main Pl, London, United Kingdom"
1479,850,2022-07-20 12:45:39,PayPal,Delivered,"4211 Sunset Dr, Chicago, United States"
1480,835,2024-10-05 07:43:40,credit card,Shipped,"8460 Cedar Way, Chicago, United States"
1481,508,2024-12-22 20:15:49,PayPal,Delivered,"2060 Birch Pl, Seattle, United States"
1482,939,2023-12-10 23:02:58,credit card,Delivered,"73 River Pl, Frankfurt, Germany"
1483,721,2022-09-07 10:12:43,Bank Transfer,Delivered,"5112 Hill Ave, Houston, United States"
1484,668,2024-12-04 23:33:58,Bank Transfer,Delivered,"2922 Pine Rd, Bologna, Italy"
1485,411,2024-07-11 12:41:32,Apple Pay,Delivered,"3889 River St, Berlin, Germany"
1486,311,2023-11-24 11:11:33,credit card,Delivered,"178 Birch Way, Seattle, United States"
1487,207,2024-12-14 22:22:00,Bank Transfer,Delivered,"2000 Elm Ave, Munich, Germany"
1488,1003,2023-01-18 13:15:58,Apple Pay,Delivered,"8964 Lake Way, Lodz, Poland"
1489,676,2023-04-02 18:55:16,Bank Transfer,Delivered,"9138 Queen St, Seattle, United States"
1490,1073,2023-05-09 11:04:19,credit card,Delivered,"7427 River Ln, Warsaw, Poland"
1491,659,2022-03-27 03:12:34,credit card,Delivered,"4496 Willow St, Nantes, France"
1492,452,2023-12-23 19:30:49,credit card,Delivered,"270 Queen Pl, Houston, United States"
1493,725,2023-08-23 05:06:40,PayPal,Delivered,"1656 Garden Blvd, Berlin, Germany"
1494,951,2022-04-30 04:27:30,PayPal,Delivered,"2534 Cedar Pl, Birmingham, United Kingdom"
1495,637,2022-01-22 17:28:50,Apple Pay,Delivered,"4983 Cedar Rd, Florence, Italy"
1496,953,2024-08-08 10:45:10,credit card,Cancelled,"4362 Cedar St, Lodz, Poland"
1497,1180,2023-03-24 04:21:42,credit card,Delivered,"6119 Oak Blvd, Seattle, United States"
1498,1053,2024-12-23 19:32:28,PayPal,Delivered,"8697 Elm Blvd, Naples, Italy"
1499,860,2023-05-07 21:02:54,Bank Transfer,Delivered,"2405 Queen Way, Turin, Italy"
1500,435,2023-10-04 01:00:27,Apple Pay,Delivered,"2202 Pine Ln, New York, United States"
1501,505,2023-10-29 16:11:44,Bank Transfer,Delivered,"6020 Pine St, Cologne, Germany"
1502,677,2022-09-24 00:48:23,credit card,Delivered,"5660 Pine Blvd, Lodz, Poland"
1503,878,2023-07-04 10:47:43,PayPal,Delivered,"1154 Main Rd, Lodz, Poland"
1504,219,2024-01-07 15:11:20,Apple Pay,Delivered,"4162 Pine Way, Seattle, United States"
1505,415,2024-09-10 00:52:38,credit card,Delivered,"1337 Cedar St, Lodz, Poland"
1506,1054,2022-10-08 21:23:54,credit card,Delivered,"8599 Main St, Barcelona, Spain"
1507,334,2023-10-05 22:27:03,credit card,Delivered,"3479 Willow Dr, Seattle, United States"
1508,1104,2022-11-28 03:06:13,credit card,Delivered,"277 Queen Pl, Lodz, Poland"
1509,328,2023-11-12 14:32:42,PayPal,Delivered,"6759 Maple Dr, Munich, Germany"
1510,609,2022-11-07 09:05:06,credit card,Delivered,"3481 King Rd, Phoenix, United States"
1511,621,2024-06-16 06:04:48,credit card,Cancelled,"2362 Park Blvd, Gdansk, Poland"
